OTU ID	ERR1293874	ERR1293754	ERR1293738	ERR1293505	ERR1293790	ERR1293706	ERR1293798	ERR1293794	ERR1293894	ERR1293818	ERR1293577	ERR1293910	ERR1293613	ERR1293497	ERR1293557	ERR1293694	ERR1293654	ERR1293513	ERR1293886	ERR1293597	ERR1293638	ERR1293890	ERR1293822	ERR1293533
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__UMGS973|s__UMGS973_sp900547295	0	0	0	0	12	0	21	28	0	0	26	400	0	0	0	0	0	0	2010	0	1130	0	24	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__VUNA01|s__MGYG000003324	597	0	133	36	1787	626	0	74	143	33	26	52	51	73	0	118	44	57	2291	49	718	53	55	171
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__VUNA01|s__VUNA01_sp002299625	670	0	0	0	764	789	0	0	0	0	0	0	0	0	0	0	0	0	2841	0	569	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Filifactoraceae|g__Criibacterium|s__Criibacterium_bergeronii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Peptostreptococcaceae|g__Clostridioides|s__Clostridioides_difficile	0	0	263	0	0	0	19	13	31	0	0	29	20	0	0	0	0	0	48	17	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Peptostreptococcaceae|g__GCA-900066495|s__GCA-900066495_sp900066495	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Peptostreptococcaceae|g__GCA-900066495|s__GCA-900066495_sp900545985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Peptostreptococcaceae|g__GCA-900066495|s__GCA-900066495_sp902362365	0	0	282	0	0	0	0	2894	0	402	138	0	274	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Peptostreptococcaceae|g__Intestinibacter|s__Intestinibacter_bartlettii	0	55	21349	75	85	373	19	160	23	3785	206	160	469	312	0	365	16	46	980	0	0	0	653	3776
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Peptostreptococcaceae|g__Intestinibacter|s__Intestinibacter_sp900540355	0	18	334	0	0	11	0	59	0	5207	166	50	146	210	0	153	0	0	11	0	35	0	156	68
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Peptostreptococcaceae|g__Paraclostridium|s__Paraclostridium_bifermentans	0	0	707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Peptostreptococcaceae|g__Paraclostridium|s__Paraclostridium_tenue	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Peptostreptococcaceae|g__Peptacetobacter|s__Peptacetobacter_hiranonis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Peptostreptococcaceae|g__Peptacetobacter|s__Peptacetobacter_sp900539645	0	0	108	0	19	10	0	13	0	22	0	15	12	10	0	0	20	10	32	0	33	12	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Peptostreptococcaceae|g__Peptacetobacter|s__Peptacetobacter_sp900550335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	12	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Peptostreptococcaceae|g__Peptostreptococcus|s__Peptostreptococcus_anaerobius	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	15	0	13	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Peptostreptococcaceae|g__Peptostreptococcus|s__Peptostreptococcus_russellii_A	0	0	0	0	0	0	0	0	276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Peptostreptococcaceae|g__Peptostreptococcus|s__Peptostreptococcus_sp000758885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Peptostreptococcaceae|g__Peptostreptococcus|s__Peptostreptococcus_sp900759325	0	0	0	0	0	0	0	0	10	10	0	47	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Peptostreptococcaceae|g__Peptostreptococcus|s__Peptostreptococcus_stomatis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	327	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Peptostreptococcaceae|g__Romboutsia|s__Romboutsia_timonensis	0	0	869	25	872	21	44	453	72	14906	997	36	132	64	637	83	452	0	982	56	0	0	234	1711
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Peptostreptococcaceae|g__Terrisporobacter|s__Terrisporobacter_glycolicus_A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Peptostreptococcaceae|g__Terrisporobacter|s__Terrisporobacter_othiniensis	0	0	59	0	0	0	105	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	20	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Peptostreptococcaceae|g__Terrisporobacter|s__Terrisporobacter_sp900557165	22	0	69	28	23	0	0	53	0	80	473	18	244	167	0	88	23	36	20	0	0	0	162	257
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Peptostreptococcaceae|g__Terrisporobacter|s__Terrisporobacter_sp902363255	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__RUG12999|f__RUG12999|g__MGYG000002683|s__MGYG000002683	0	0	67	52	34	141	0	19	0	164	96	265	15	111	0	40	20	388	26	0	109	92	83	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Saccharofermentanales|f__DTU023|g__SFGY01|s__MGYG000003776	40	29	36	0	14	16	0	66	24	0	0	0	44	0	0	39	151	23	16	0	182	21	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Saccharofermentanales|f__DTU023|g__SFGY01|s__SFGY01_sp004556455	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Saccharofermentanales|f__Fastidiosipilaceae|g__KA00274|s__KA00274_sp902373515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-465|g__CAG-465|s__CAG-465_sp000433135	0	0	0	0	0	67	0	0	0	0	0	0	0	61	0	0	0	11789	0	0	1262	0	10	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-465|g__CAG-465|s__CAG-465_sp000433335	0	0	0	0	0	0	0	10	0	0	0	0	2731	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-465|g__CAG-465|s__CAG-465_sp000433755	0	0	0	0	0	21	0	0	0	0	28	11	10	271	0	0	0	44	0	0	54	39	13	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-465|g__CAG-465|s__CAG-465_sp900554875	375	10	306	0	124	376	0	0	21	78	0	13	13	61	0	17	25	58	0	557	23	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-465|g__CAG-465|s__MGYG000002769	137	29	0	0	49	0	0	11	138	0	0	24	0	0	0	0	215	56	95	0	15	0	0	75
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-465|g__CAG-465|s__MGYG000004306	0	0	18	0	0	0	0	580	61	384	132	0	37	235	0	0	16	2981	0	0	0	0	0	14
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-465|g__CAG-465|s__MGYG000004427	0	0	0	0	0	0	0	24	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-465|g__UMGS1649|s__UMGS1649_sp900553785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-245|s__CAG-245_sp000434195	0	0	0	0	45	0	0	0	0	18	0	0	0	0	0	4457	0	0	6965	343	171	0	0	22
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-245|s__CAG-245_sp000435175	71	0	489	0	11	593	0	2652	11	1278	0	1516	0	1990	0	11	0	3067	2694	0	20	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-245|s__CAG-245_sp900552135	0	43	0	0	10	58	20	41	54	30	0	53	386	15	0	0	0	40	121	0	13	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-245|s__CAG-245_sp900758165	0	0	0	0	0	0	0	11	0	0	0	0	0	32	0	0	0	0	0	0	22	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-245|s__CAG-245_sp900761475	0	14	41	0	0	0	0	319	0	119	0	214	0	325	0	16	0	418	367	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-245|s__MGYG000000732	0	0	0	0	0	0	0	366	0	153	0	167	14	285	0	0	0	382	289	0	162	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-245|s__MGYG000004449	16	0	0	0	0	0	0	244	0	44	0	42	46	40	0	0	0	12	81	0	22	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-269|s__CAG-269_sp000431335	0	0	0	25	0	214	0	11	0	10	0	0	0	0	0	0	0	0	0	0	13	12	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-269|s__CAG-269_sp000435535	322	142	660	0	20	0	13	1455	99	10	27	146	95	6921	0	10	620	184	451	130	81	30	33	148
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-269|s__CAG-269_sp000437215	0	0	0	0	0	0	0	31	0	0	0	13	0	12	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-269|s__CAG-269_sp000438255	10	0	40	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-269|s__CAG-269_sp001916005	0	0	0	0	0	0	0	4815	0	0	0	0	653	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-269|s__CAG-269_sp001916035	1315	0	574	0	0	0	0	21212	0	0	0	0	11366	1256	0	0	105	55	176	60	14320	216	0	75
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-269|s__CAG-269_sp001916055	2020	4608	0	70	0	0	0	596	0	0	0	0	1201	0	0	0	0	25315	24161	0	616	13	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-269|s__CAG-269_sp001916065	42	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-269|s__CAG-269_sp003525075	6174	52	129	0	44	0	119	279	93	25	1154	110	17859	327	0	20	19	20	12246	346	8286	62	96	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-269|s__CAG-269_sp900551615	12	0	0	0	0	290	0	182	0	16	0	13	51	0	0	37	0	0	18	354	20	45	314	14
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-269|s__CAG-269_sp900552555	109	79	0	0	0	22	14	43	10	16	40	81	26	114	0	0	20	35	62	0	15	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-269|s__CAG-269_sp900553125	0	0	0	0	0	31	0	21	0	0	318	11	0	0	0	0	0	39	20	0	0	0	0	18
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-269|s__CAG-269_sp900553985	0	92	21	0	10	33	0	47	2217	11	0	34	55	22	0	0	0	17	16	0	11	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-269|s__CAG-269_sp900554175	30	0	21	0	0	0	0	14	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-269|s__CAG-269_sp900554365	38	0	0	0	0	0	0	12	0	0	0	0	44	0	0	0	0	17	63	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-269|s__CAG-269_sp900554565	0	0	40	0	0	0	0	0	0	0	0	0	1767	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-269|s__CAG-269_sp900555615	403	760	186	25	385	365	140	1608	382	70	81	353	52	37	0	21	152	205	195	348	344	39	171	13
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-269|s__CAG-269_sp900556345	30	33	90	0	10	0	0	187	0	0	0	18	0	0	0	0	0	0	41	0	23	29	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-269|s__CAG-269_sp900556695	264	0	6344	0	0	0	0	127	0	0	0	35	0	41	0	0	10	16	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-269|s__CAG-269_sp900556865	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	44	0	0	16	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-269|s__CAG-269_sp900556945	0	0	32	0	0	0	0	13	0	0	48	0	0	0	0	0	0	0	0	0	107	0	0	11
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-269|s__CAG-269_sp900753165	41	132	0	0	0	0	0	82	16	163	47	274	263	97	0	0	29	47	192	0	15	0	27	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-269|s__CAG-269_sp900754285	38	0	0	0	458	0	0	85	0	0	0	59	74	0	0	0	0	0	35	0	48	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-269|s__CAG-269_sp900760175	0	0	12	0	0	0	0	0	0	0	0	4550	5751	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-269|s__CAG-269_sp900762425	0	12	48	0	0	32	0	31	12	0	20	39	0	0	0	0	0	29	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-269|s__MGYG000000375	0	0	0	0	0	0	0	70	0	22	0	201	0	89	0	0	0	173	19	0	57	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-269|s__MGYG000000421	0	0	0	0	0	0	0	0	0	13	0	0	121	0	0	0	0	76	48	0	16	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-269|s__MGYG000000432	0	0	18	0	0	0	0	99	0	0	0	18	23	17	0	0	0	10	25	0	10	21	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-269|s__MGYG000000494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	18	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-269|s__MGYG000000656	47	0	289	0	0	0	0	38	0	0	41	0	25	19	0	0	0	16	1319	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-269|s__MGYG000000738	22	94	59	0	0	0	0	15	0	78	0	56	134	36	16	23	0	12	60	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-269|s__MGYG000001739	0	0	0	0	0	0	0	14	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-269|s__MGYG000001825	113	28	54	0	0	236	0	33	10	75	0	101	50	14	0	0	17	89	14	0	0	28	259	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-269|s__MGYG000003977	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-269|s__MGYG000004103	0	0	1412	0	0	0	0	792	0	0	0	0	83	243	0	0	0	0	34	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-269|s__MGYG000004212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-269|s__MGYG000004405	0	0	80	0	0	0	0	39	0	0	0	0	13846	0	0	0	0	0	172	0	525	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-269|s__MGYG000004411	0	0	0	0	0	0	0	0	0	0	0	0	2877	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-269|s__MGYG000004458	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	13	0	0	18	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-269|s__MGYG000004800	30	46	379	0	23	21	35	100	452	18	38	31	110	208	0	0	802	90	1745	75	36	12	108	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-273|s__CAG-273_sp000435755	0	0	0	0	0	0	0	237	0	0	0	0	69	0	0	0	0	0	0	0	3092	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-273|s__CAG-273_sp000437855	0	0	0	0	0	0	0	566	0	0	0	0	0	62	0	0	0	34	0	0	30020	157	40	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-273|s__CAG-273_sp000438355	0	0	0	10	0	0	0	4923	43	0	0	1244	3010	1215	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-273|s__CAG-273_sp003507395	0	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-273|s__CAG-273_sp003534295	32	0	0	0	0	0	0	42331	0	0	0	17	0	0	0	305	0	10	21	0	49	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-273|s__CAG-273_sp900752095	0	0	0	0	0	0	0	27	0	19	0	563	0	16	0	0	0	0	11	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-273|s__CAG-273_sp900752335	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-273|s__CAG-273_sp902406115	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-273|s__MGYG000000665	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	69	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-273|s__MGYG000004078	0	0	0	0	0	0	0	109	33	0	25	0	16	20	0	0	0	175	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-273|s__MGYG000004477	585	1019	529	0	177	400	164	25402	566	260	280	327	149	97	0	158	186	291	0	404	4780	0	107	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-273|s__MGYG000004539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	54	0	0	0	35	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-273|s__MGYG000004657	358	781	314	0	142	199	97	227	314	101	184	71	42	75	0	0	219	295	35	408	194	0	208	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-273|s__MGYG000004771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-354|s__CAG-354_sp001915925	0	0	0	0	0	0	0	4533	0	0	0	0	1247	0	0	0	0	0	48	0	447	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-354|s__CAG-354_sp900552655	146	0	0	0	21	0	0	607	12	11	12	0	936	0	0	0	0	0	389	730	11	93	199	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-354|s__CAG-354_sp900553015	26	90	191	55	0	46	0	30210	45	14	28	179	442	0	0	0	76	122	108	42	97	82	151	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-354|s__CAG-354_sp900555085	17	30	167	0	0	0	0	0	0	0	0	13	10	0	0	0	26	771	0	0	13	26	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-354|s__CAG-354_sp900754085	14	0	0	19	0	0	0	0	0	0	0	0	65	0	0	0	0	0	30	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-354|s__CAG-354_sp900759015	0	0	0	0	0	0	0	2330	0	0	0	0	176	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-354|s__MGYG000000384	0	0	7755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-354|s__MGYG000004119	237	0	0	0	0	0	0	38200	116	0	52	75	0	0	0	0	40	0	0	114	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-452|s__CAG-452_sp000434035	0	0	0	0	68	0	0	86	0	0	0	0	0	0	0	329	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-452|s__CAG-452_sp900770415	0	0	15	0	0	26	0	0	0	0	0	0	0	13	0	21	0	0	0	0	0	0	20	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-452|s__MGYG000000521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-492|s__CAG-492_sp000434015	0	0	0	0	15	0	0	0	0	0	0	0	27	17	0	0	0	18	0	0	101	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-492|s__CAG-492_sp000434335	98	0	0	0	0	0	0	13	11	13	23	81	16	0	0	0	0	16	83	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-492|s__CAG-492_sp900553225	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	23	40	0	58780	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-492|s__CAG-492_sp900557045	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	43	0	12	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-492|s__CAG-492_sp900557195	30	11	0	0	0	0	0	0	16	0	0	12	0	0	0	0	0	18	24	0	22	10	270	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-492|s__MGYG000004195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	25	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-492|s__MGYG000004904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-793|s__CAG-793_sp000433915	0	0	22	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-793|s__CAG-793_sp900557475	12	0	0	0	0	49	0	1512	17	0	0	0	2227	0	0	0	0	13	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__HGM13634|s__HGM13634_sp900770385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__HGM13634|s__MGYG000001861	748	0	791	0	236	721	0	546	51	72	15	222	146	134	0	26	546	257	17	826	479	51	499	0
